0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	0.203680 	 
0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	0.237324 	 
0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	0.240070 	 
0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	0.091164 	 
-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	-0.071973 	 
0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	0.086290 	 
-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	-0.035537 	 
0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	0.192848 	 
0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	0.237671 	 
0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	0.231929 	 
0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	0.050240 	 
-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	-1.256240 	 
-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	-0.591870 	 
-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	-0.030711 	 
0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	0.169600 	 
0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	0.232951 	 
-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	-0.242272 	 
0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	0.003014 	 
0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	0.167135 	 
0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	0.034184 	 
0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	0.179534 	 
0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	0.234060 	 
0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	0.243692 	 
0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	0.245245 	 
0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	0.245485 	 
0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	0.245521 	 
